"name","title","author","year","abstract","cite","type","studies","url","doi","study"
10785,"SOEP-IS 2016—INNO_H: Household-Variables from the Innovation Modules","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—INNO_H: Household-Variables from the Innovation Modules. SOEP Survey Papers 506: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179020",,"soep-is"
10784,"SOEP-IS 2016—INNO: Variables from the Innovation Modules","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—INNO: Variables from the Innovation Modules. SOEP Survey Papers 505: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179019",,"soep-is"
10783,"SOEP-IS 2016—IESM: Person-related ESM Data from Innovative ESM Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—IESM: Person-related ESM Data from Innovative ESM Module. SOEP Survey Papers 504: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179018",,"soep-is"
10782,"SOEP-IS 2016—IDRM_ESM: Person-related DRM Data from Innovative ESM Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—IDRM_ESM: Person-related DRM Data from Innovative ESM Module. SOEP Survey Papers 503: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179017",,"soep-is"
10781,"SOEP-IS 2016—IDRM: Person-related Data from Innovative DRM Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—IDRM: Person-related Data from Innovative DRM Module. SOEP Survey Papers 502: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179016",,"soep-is"
10780,"SOEP-IS 2016—HGEN: Household-related Status and Generated Variables","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—HGEN: Household-related Status and Generated Variables. SOEP Survey Papers 501: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179015",,"soep-is"
10779,"SOEP-IS 2016—HBRUTTO: Household-related Gross File","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—HBRUTTO: Household-related Gross File. SOEP Survey Papers 500: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179014",,"soep-is"
10778,"SOEP-IS 2016—H: Variables from the Household Question Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—H: Variables from the Household Question Module. SOEP Survey Papers 499: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179013",,"soep-is"
10777,"SOEP-IS 2016—COGNIT: Cognitive Achievement Potentials","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—COGNIT: Cognitive Achievement Potentials. SOEP Survey Papers 498: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179012",,"soep-is"
10776,"SOEP-IS 2016—BIOPAREN: Biography Information on the Parents","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—BIOPAREN: Biography Information on the Parents. SOEP Survey Papers 497: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179011",,"soep-is"
10775,"SOEP-IS 2016—BIOBIRTH: Birth Biography of Female and Male Respondents","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—BIOBIRTH: Birth Biography of Female and Male Respondents. SOEP Survey Papers 496: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179010",,"soep-is"
10774,"SOEP-IS 2016—BIOAGE: Variables from the Modules of Questions on Children","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—BIOAGE: Variables from the Modules of Questions on Children. SOEP Survey Papers 495: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179009",,"soep-is"
10773,"SOEP-IS 2016—BIO: Variables from the Life Course Question Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—BIO: Variables from the Life Course Question Module. SOEP Survey Papers 494: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179008",,"soep-is"
10703,"Capturing Affective Well-Being in Daily Life with the Day Reconstruction Method: A Refined View on Positive and Negative Affect","Dave Möwisch, Florian Schmiedek, David Richter, Annette Brose",2019,"In the last years, there has been a shift from traditional measurements of affective well-being to approaches such as the day reconstruction method (DRM). While the traditional approaches often assess trait level differences in well-being, the DRM allows examining affective dynamics in everyday contexts. The latter may ultimately explain why some people feel more happy than others (e.g., because they experience more gratification during everyday experiences). Even though DRM research has increased in the last years, little is known about the structure of affective well-being in everyday life, and potential structural differences of affect at the within- and between-person level have rarely been considered. We thus thoroughly examined the structure of affective well-being in daily life, using data from a nationally representative sample (N<U+2009>=<U+2009>2401) of the German Socioeconomic Panel Innovation Sample that were obtained with the DRM. Multilevel structural equation models revealed that (1) affective well-being in daily life cannot be reduced to the two global dimensions positive and negative affect (PA and NA) but that the structure of NA is more nuanced; (2) the emerging subfacets of NA have distinct associations with global indicators of well-being (e.g., life satisfaction); (3) there are structural differences of affective well-being at the within- and between-person level, and (4) the relationships between affect subfacets and activities such as “work” can be opposed at the within- and between-person level. These results show that a more differentiated view on the structure of affect contributes to a better understanding of affective well-being in everyday life.","Dave Möwisch, Florian Schmiedek, David Richter, Annette Brose. 2019: Capturing Affective Well-Being in Daily Life with the Day Reconstruction Method: A Refined View on Positive and Negative Affect. Journal of Happiness Studies 20 (2), 641-663","02 SSCI Journal","SOEP-IS",,"10.1007/s10902-018-9965-3","soep-is"
10751,"The dominance of introspective measures and what this implies: The example of environmental attitude","Siegmar Otto, Ulf Kröhne, David Richter",2018,"The behavioral sciences, including most of psychology, seek to explain and predict behavior with the help of theories and models that involve concepts (e.g., attitudes) that are subsequently translated into measures. Currently, some subdisciplines such as social psychology focus almost exclusively on measures that demand reflection or even introspection when administered to persons. We argue that such a focus hinders progress in explaining behavior. One major reason is that such an exclusive focus on reflections results in common method bias, which then produces spurious relations, or in other words, low discriminant validity. Without the valid measurement of theoretical concepts, theoretical assumptions cannot be tested, and hence, theory development will be hampered. We argue that the use of a greater variety of methods would reduce these problems and would in turn foster theory building. Using a representative sample of N = 472 participants (age: M = 51.0, SD = 17.7; 54% female), we compared the validity of a classical introspective attitude measure (i.e., the New Ecological Paradigm) with that of an alternative attitude measure (i.e., the General Ecological Behavior scale). The latter measure, which was based on self-reported behavior, showed substantially better validity that we argue could aid theory development.","Siegmar Otto, Ulf Kröhne, David Richter. 2018: The dominance of introspective measures and what this implies: The example of environmental attitude. PLOS ONE 13 (2), e0192907","01 SCI Journal","SOEP-IS","https://doi.org/10.1371/journal.pone.0192907","10.1371/journal.pone.0192907","soep-is"
10732,"Successfully Striving for Happiness: Socially Engaged Pursuits Predict Increases in Life Satisfaction","Julia M. Rohrer, David Richter, Martin Brümmer, Gert G. Wagner, Stefan C. Schmukle",2018,"Happiness is considered a highly desirable attribute, but whether or not individuals can actively steer their lives toward greater well-being is an open empirical question. In this study, respondents from a representative German sample reported, in text format, ideas for how they could improve their life satisfaction. We investigated which of these ideas predicted changes in life satisfaction 1 year later. Active pursuits per se—as opposed to statements about external circumstances or fortune—were not associated with changes in life satisfaction (n = 1,178). However, in line with our preregistered hypothesis, among individuals who described active pursuits (n = 582), those who described social ideas (e.g., spending more time with friends and family) ended up being more satisfied, and this effect was partly mediated by increased socializing. Our results demonstrate that not all pursuits of happiness are equally successful and corroborate the great importance of social relationships for human well-being.","Julia M. Rohrer, David Richter, Martin Brümmer, Gert G. Wagner, Stefan C. Schmukle. 2018: Successfully Striving for Happiness: Socially Engaged Pursuits Predict Increases in Life Satisfaction. Psychological Science 29 (8), 1291-1298","02 SSCI Journal","SOEP-IS",,"10.1177/0956797618761660","soep-is"
10812,"SOEP-IS 2015 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2015 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1). SOEP Survey Papers 533: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2015","http://hdl.handle.net/10419/179499",,"soep-is"
10810,"SOEP-IS 2013 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2013 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1). SOEP Survey Papers 531: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179497",,"soep-is"
10808,"SOEP-IS 2013 – Questionnaire for the SOEP Innovation Sample (Boost Sample, Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2013 – Questionnaire for the SOEP Innovation Sample (Boost Sample, Update soep.is.2016.1). SOEP Survey Papers 529: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179495",,"soep-is"
10806,"SOEP-IS 2012 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2012 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1). SOEP Survey Papers 527: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179493",,"soep-is"
10804,"SOEP-IS 2012 – Questionnaire for the SOEP Innovation Sample (Boost Sample, Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2012 – Questionnaire for the SOEP Innovation Sample (Boost Sample, Update soep.is.2016.1). SOEP Survey Papers 525: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179491",,"soep-is"
10802,"SOEP-IS 2016.1—BIOPAREN: Biography Information on the Parents","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.1—BIOPAREN: Biography Information on the Parents. SOEP Survey Papers 523: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179489",,"soep-is"
10800,"SOEP-IS 2016.1—IRISK: Decision from Description vs. Decision from Experience","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.1—IRISK: Decision from Description vs. Decision from Experience. SOEP Survey Papers 521: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179487",,"soep-is"
10799,"SOEP-IS 2014 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2014 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016.1). SOEP Survey Papers 520: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179486",,"soep-is"
10797,"SOEP-IS 2014 – Questionnaire for the SOEP Innovation Sample (Boost Sample, Update soep.is.2016.1)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2014 – Questionnaire for the SOEP Innovation Sample (Boost Sample, Update soep.is.2016.1). SOEP Survey Papers 518: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016.1","http://hdl.handle.net/10419/179484",,"soep-is"
10795,"SOEP-IS 2016 – Questionnaire for the SOEP Innovation Sample","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016 – Questionnaire for the SOEP Innovation Sample. SOEP Survey Papers 516: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179030",,"soep-is"
10793,"SOEP-IS 2015 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016)","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2015 – Questionnaire for the SOEP Innovation Sample (Update soep.is.2016). SOEP Survey Papers 514: Series A - Survey Instruments (Erhebungsinstrumente). Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179028",,"soep-is"
10791,"SOEP-IS 2016—PPFAD: Person-related Meta-dataset","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—PPFAD: Person-related Meta-dataset. SOEP Survey Papers 512: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179026",,"soep-is"
10790,"SOEP-IS 2016—PGEN: Person-related Status and Generated Variables","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016—PGEN: Person-related Status and Generated Variables. SOEP Survey Papers 511: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/179025",,"soep-is"
10884,"SOEP-IS 2016.2—H: Variables from the Household Question Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—H: Variables from the Household Question Module. SOEP Survey Papers 544: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182185",,"soep-is"
10883,"SOEP-IS 2016.2—COGNIT: Cognitive Achievement Potentials","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—COGNIT: Cognitive Achievement Potentials. SOEP Survey Papers 543: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182184",,"soep-is"
10882,"SOEP-IS 2016.2—BIOPAREN: Biography Information on the Parents","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—BIOPAREN: Biography Information on the Parents. SOEP Survey Papers 542: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182183",,"soep-is"
10881,"SOEP-IS 2016.2—BIOBIRTH: Birth Biography of Female and Male Respondents","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—BIOBIRTH: Birth Biography of Female and Male Respondents. SOEP Survey Papers 541: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is.2016","http://hdl.handle.net/10419/182182",,"soep-is"
10880,"SOEP-IS 2016.2—BIOAGE: Variables from the Modules of Questions on Children","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—BIOAGE: Variables from the Modules of Questions on Children. SOEP Survey Papers 540: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182181",,"soep-is"
10879,"SOEP-IS 2016.2—BIO: Variables from the Life Course Question Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—BIO: Variables from the Life Course Question Module. SOEP Survey Papers 539: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182180",,"soep-is"
10813,"Categorizing Open Answers in the DRM Module of SOEP-IS","Tobias Wolf",2018,,"Tobias Wolf. 2018: Categorizing Open Answers in the DRM Module of SOEP-IS. SOEP Survey Papers 535: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/180390",,"soep-is"
10900,"SOEP-IS 2016.2—PPFAD: Person-related Meta-dataset","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—PPFAD: Person-related Meta-dataset. SOEP Survey Papers 560: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182201",,"soep-is"
10899,"SOEP-IS 2016.2—PHRF: Weights for Persons","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—PHRF: Weights for Persons. SOEP Survey Papers 559: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182200",,"soep-is"
10898,"SOEP-IS 2016.2—PGEN: Person-related Status and Generated Variables","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—PGEN: Person-related Status and Generated Variables. SOEP Survey Papers 558: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182199",,"soep-is"
10897,"SOEP-IS 2016.2—PBRUTTO: Person-related Gross File","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—PBRUTTO: Person-related Gross File. SOEP Survey Papers 557: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182198",,"soep-is"
10896,"SOEP-IS 2016.2—P: Variables from the Individual Question Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—P: Variables from the Individual Question Module. SOEP Survey Papers 556: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182197",,"soep-is"
10895,"SOEP-IS 2016.2—KID: Pooled Dataset on Children","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—KID: Pooled Dataset on Children. SOEP Survey Papers 555: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182196",,"soep-is"
10894,"SOEP-IS 2016.2—IRISK: Decision from Description vs. Decision from Experience","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—IRISK: Decision from Description vs. Decision from Experience. SOEP Survey Papers 554: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182195",,"soep-is"
10893,"SOEP-IS 2016.2—INTV: Variables about the interviewers","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—INTV: Variables about the interviewers. SOEP Survey Papers 553: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182194",,"soep-is"
10892,"SOEP-IS 2016.2—INNO_H: Household-Variables from the Innovation Modules","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—INNO_H: Household-Variables from the Innovation Modules. SOEP Survey Papers 552: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182193",,"soep-is"
10891,"SOEP-IS 2016.2—INNO: Variables from the Innovation Modules","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—INNO: Variables from the Innovation Modules. SOEP Survey Papers 551: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182192",,"soep-is"
10890,"SOEP-IS 2016.2—IESM: Person-related ESM Data from Innovative ESM Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—IESM: Person-related ESM Data from Innovative ESM Module. SOEP Survey Papers 550: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182191",,"soep-is"
10889,"SOEP-IS 2016.2—IDRM_ESM: Person-related DRM Data from Innovative ESM Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—IDRM_ESM: Person-related DRM Data from Innovative ESM Module. SOEP Survey Papers 549: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182190",,"soep-is"
10888,"SOEP-IS 2016.2—IDRM: Person-related Data from Innovative DRM Module","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—IDRM: Person-related Data from Innovative DRM Module. SOEP Survey Papers 548: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182189",,"soep-is"
10887,"SOEP-IS 2016.2—HHRF: Weights for Households","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—HHRF: Weights for Households. SOEP Survey Papers 547: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182188",,"soep-is"
10886,"SOEP-IS 2016.2—HGEN: Household-related Status and Generated Variables","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—HGEN: Household-related Status and Generated Variables. SOEP Survey Papers 546: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182187",,"soep-is"
10885,"SOEP-IS 2016.2—HBRUTTO: Household-related Gross File","SOEP-IS Group",2018,,"SOEP-IS Group. 2018: SOEP-IS 2016.2—HBRUTTO: Household-related Gross File. SOEP Survey Papers 545: Series D - Variable Description and Coding. Berlin: DIW Berlin / SOEP","35 Other DIW Publication","soep.is","http://hdl.handle.net/10419/182186",,"soep-is"
11027,"The politics of credit claiming: Rights and recognition in health policy feedback","Diana Burlacu, Ellen M. Immergut, Maria Oskarson, Björn Rönnerstrand",2018,"Why do governments recognize rights? In this article, we rely on natural experiments and an innovative matching technique to identify a new causal mechanism of policy feedback, which we refer to as the “recognition” effect. We rely on the “hard case” of health care to demonstrate that attitudes towards the health system change in response to government policy change and, indeed, even to rights-based initiatives. During the time when public opinion surveys on public satisfaction with the health system were in the field, governments in both Germany and Sweden introduced a new right: the right to a maximum waiting time for health services. This serendipity allowed us to compare respondents' attitudes both before (control) and after the implementation of the waiting time guarantee (treatment), using coarsened exact matching to account for the imbalances in the treatment and control groups. We find that respondents interviewed after implementation of the new waiting time guarantees (in contrast to those interviewed before the introduction of the guarantees) express higher levels of satisfaction with the health system in general, but do not evaluate their specific medical treatment (including waiting times) more positively. We interpret this finding as evidence that citizens respond to governmental recognition of their rights as a good per se, independent of their personal experience with the particular public service at hand. Thus, we argue that theories of policy feedback need to move beyond their focus on direct material experience with the policies at hand, and to incorporate mechanisms of symbolic action and normative valuations into their causal models.","Diana Burlacu, Ellen M. Immergut, Maria Oskarson, Björn Rönnerstrand. 2018: The politics of credit claiming: Rights and recognition in health policy feedback. Social Policy & Administration 52 (4), 880-894","02 SSCI Journal","SOEP-IS","https://onlinelibrary.wiley.com/doi/full/10.1111/spol.12403","10.1111/spol.12403","soep-is"
11171,"Social Explanations of Lottery Play: New Evidence Based on National Survey Data","Mark Lutter, Daria Tisch, Jens Beckert",2018,"This study examines the social contexts of gambling and analyzes social motivations for playing the lottery. We test three sociological approaches simultaneously: network effects, consumption theory, and strain theory. The data used (SOEP-IS, N = 5868 individuals) has several advantages beyond being a large-scale representative sample of the German population. With information on households, we can analyze social network effects while avoiding the problems of egocentric network data. Another benefit of the SOEP-IS is the panel structure. We use the panel structure to improve measurements of strain theory by using the decline in income over time as a measure for it. Our results suggest that the three theories explain different aspects of lottery play. Networks seem to have an influence on lottery play. Having another person in the household playing the lottery is positively associated with both the probability of playing (regularly) and expenditures on lottery tickets. Daydreams and the belief in good luck are positively associated with lottery play as well. Strain theory is confirmed insofar as we find that a decline in income is significantly related to expenditures but not to the probability of playing the lottery. Overall, this study suggests that people play the lottery depending on their social surroundings, their desire to participate in a world normally out of their reach, and the tensions they feel from the distance between their aspirations and their actual social position.","Mark Lutter, Daria Tisch, Jens Beckert. 2018: Social Explanations of Lottery Play: New Evidence Based on National Survey Data. Journal of Gambling Studies 34 (4), 1185–1203","02 SSCI Journal","SOEP-IS","http://rdcu.be/HzB3","10.1007/s10899-018-9748-0","soep-is"
11364,"Depression, Risk Preferences and Risk-Taking Behavior","Deborah A. Cobb-Clark, Sarah Dahmann, Nathan Kettlewell",2019,"Depression affects the way that people process information and make decisions, including those involving risk and uncertainty. Our objective is to analyze the way that depressive episodes shape risk preferences and risk-taking behaviors. We are the first to address this issue using large-scale, representative panel data that include both behavioral and stated risk preference measures and a theoretical framework that accounts for the multiple pathways through which depression affects risk-taking. We find no disparity in the behavioral risk preferences of the mentally well vs. depressed; yet depression is related to people’s stated risk preferences and risk-taking behaviors in ways that are context-specific. Those who are likely to be experiencing a depressive episode report less willingness to take risks in general, but more willingness to take health risks, for example. We investigate these patterns by developing a conceptual model — informed by the psychological literature — that links depression to risk-taking behavior through the key elements of a standard intertemporal choice problem (e.g., time preferences, expectations, budget constraints). This motivates a mediation analysis in which we show that differences in risk-taking behavior are largely explained by depression-related disparities in behavioral traits such as locus of control, optimism and trust. Overall, we find that there is no overarching tendency for those who are depressive to engage in either more or less risk-taking. Instead, the decision-making context matters in ways that largely align with our theoretical expectations.","Deborah A. Cobb-Clark, Sarah Dahmann, Nathan Kettlewell. 2019: Depression, Risk Preferences and Risk-Taking Behavior. SOEPpapers 1038. Berlin: DIW Berlin","30 Discussion Paper","SOEP v33.1i, SOEP-IS 2016","http://www.diw.de/documents/publikationen/73/diw_01.c.626295.de/diw_sp1038.pdf",,"soep-is"
11436,"In Germany, Younger, Better Educated Persons, and Lower Income Groups Are More Likely to Be in Favor of Unconditional Basic Income","Jule Adriaans, Stefan Liebig, Jürgen Schupp",2019,"Representative survey results have shown a stable approval rate for implementing unconditional basic income of between 45 and 52 percent in Germany since 2016/17. In European comparison, this approval rate is low. Younger, better educated persons, and those at risk of poverty support the concept of unconditional basic income in Germany. But these demographics are not the only factors that correlate with attitudes toward unconditional basic income: subjective justice attitudes do as well. The justice norm of equity and unconditional basic income appear to be contradictory. On the other hand, people who find that there are deficits in covering the needs of society’s lower income groups tend to approve of unconditional basic income. Therefore, analyses show that attitudes toward unconditional basic income follow specific patterns and social regularities; and they were relatively stable between 2016 and 2018. As long as uncertainty predominates regarding the social costs and benefits of implementing such a basic income, the relatively high proportion of those in favor must be interpreted with care. It does not indicate that society is actually ready for reforms in this direction.","Jule Adriaans, Stefan Liebig, Jürgen Schupp. 2019: In Germany, Younger, Better Educated Persons, and Lower Income Groups Are More Likely to Be in Favor of Unconditional Basic Income. DIW Weekly Report 9 (15), 127-134","05 DIW Weekly Report","SOEP-IS-BUS","http://www.diw.de/documents/publikationen/73/diw_01.c.618763.de/dwr-19-15-1.pdf","10.18723/diw_dwr:2019-15-1","soep-is"
